Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
-10.000000,nan,0.000000,nan,nan,nan
